shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs,shopindex
1442289870,0.0,0.0,0.0,0.0,8.0,1.0,8.0,533.0,975.0,405.0,5.0,0,0.96,1442289870
1442302200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1710.0,972.0,405.0,4.383458646616541,2,0.49,1442302200
1442316375,0.0,0.0,0.0,0.0,15.0,1.0,3.0,1028.0,972.0,405.0,4.75187969924812,2,0.47,1442316375
1442319975,0.0,0.0,0.0,0.0,3.0,1.0,19.0,1281.0,972.0,405.0,4.296992481203008,2,0.66,1442319975
1442357955,0.0,0.0,0.0,0.0,6.0,1.0,1.0,346.0,984.0,405.0,5.0,0,0.97,1442357955
1442475765,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5714.0,972.0,405.0,4.665413533834586,4,0.54,1442475765
1442480310,0.0,0.0,0.0,0.0,6.0,1.0,1.0,280.0,972.0,405.0,4.845864661654135,0,0.96,1442480310
1442522295,0.0,0.0,0.0,0.0,20.0,1.0,6.0,247.0,978.0,405.0,4.906015037593984,0,0.89,1442522295
1442525580,0.0,0.0,0.0,0.0,3.0,1.0,9.0,1545.0,972.0,405.0,4.2631578947368425,2,0.52,1442525580
1442528460,0.0,0.0,0.0,0.0,20.0,1.0,8.0,687.0,984.0,405.0,4.522556390977443,0,0.88,1442528460
1442529495,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1578.0,972.0,405.0,4.172932330827068,2,0.53,1442529495
1442534850,0.0,0.0,0.0,1.0,8.0,1.0,26.0,4823.0,990.0,405.0,5.0,4,0.83,1442534850
1442538495,0.0,0.0,0.0,0.0,5.0,1.0,2.0,291.0,972.0,405.0,4.842105263157895,0,0.96,1442538495
1442540070,0.0,0.0,0.0,0.0,20.0,1.0,2.0,6429.0,972.0,405.0,4.112781954887217,4,0.54,1442540070
1442540925,0.0,0.0,0.0,0.0,1.0,1.0,5.0,742.0,972.0,405.0,4.631578947368423,0,0.89,1442540925
1442547900,0.0,0.0,0.0,0.0,18.0,1.0,10.0,1391.0,972.0,405.0,2.9060150375939853,2,0.62,1442547900
1442558520,0.0,0.0,0.0,0.0,9.0,1.0,24.0,368.0,990.0,405.0,4.657894736842105,0,0.86,1442558520
1442562795,0.0,0.0,0.0,0.0,9.0,1.0,10.0,1864.0,972.0,405.0,4.368421052631577,2,0.58,1442562795
1442571795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,621.0,972.0,405.0,4.631578947368423,0,0.9,1442571795
1442577645,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5340.0,972.0,405.0,4.49248120300752,4,0.66,1442577645
1442580840,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1512.0,972.0,405.0,5.0,2,0.44,1442580840
1442593530,0.0,0.0,0.0,0.0,1.0,1.0,15.0,390.0,975.0,405.0,5.0,0,0.94,1442593530
1442607615,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1545.0,972.0,405.0,4.421052631578947,2,0.45,1442607615
1442620890,0.0,0.0,0.0,0.0,1.0,1.0,2.0,258.0,984.0,405.0,4.7706766917293235,0,0.91,1442620890
1442625030,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1622.0,972.0,405.0,4.439849624060151,2,0.46,1442625030
1442634615,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1809.0,972.0,405.0,4.255639097744361,2,0.5,1442634615
1442645055,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5725.0,972.0,405.0,4.281954887218046,4,0.57,1442645055
1442646765,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1611.0,972.0,405.0,4.402255639097744,2,0.46,1442646765
1442646990,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1501.0,972.0,405.0,4.454887218045113,2,0.45,1442646990
1442658915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1501.0,972.0,405.0,4.526315789473684,2,0.44,1442658915
1442668950,0.0,0.0,0.0,1.0,0.0,1.0,24.0,1644.0,972.0,405.0,4.406015037593986,2,0.71,1442668950
1442671920,0.0,0.0,0.0,0.0,8.0,1.0,3.0,258.0,972.0,405.0,4.684210526315789,0,0.96,1442671920
1442675025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1688.0,972.0,405.0,4.428571428571429,2,0.48,1442675025
1442685870,0.0,0.0,0.0,0.0,16.0,1.0,7.0,1281.0,972.0,405.0,4.0,2,0.59,1442685870
1442692350,0.0,0.0,0.0,0.0,15.0,1.0,7.0,1798.0,975.0,405.0,4.823308270676692,2,0.56,1442692350
1442693880,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1523.0,972.0,405.0,4.74436090225564,2,0.44,1442693880
1442704230,0.0,0.0,0.0,0.0,3.0,1.0,8.0,1655.0,972.0,405.0,5.0,2,0.48,1442704230
1442711790,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1721.0,972.0,405.0,4.413533834586466,2,0.49,1442711790
1442722095,0.0,0.0,0.0,0.0,7.0,1.0,19.0,357.0,984.0,405.0,5.0,0,0.9,1442722095
1442722185,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4141.0,972.0,405.0,3.691729323308271,2,0.38,1442722185
1442724300,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1600.0,972.0,405.0,4.349624060150377,2,0.46,1442724300
1442725650,0.0,0.0,0.0,0.0,20.0,1.0,1.0,5373.0,1011.0,405.0,2.263157894736842,4,0.49,1442725650
1442735145,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1622.0,972.0,405.0,4.338345864661655,2,0.46,1442735145
1442756385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1677.0,972.0,405.0,4.315789473684211,2,0.48,1442756385
1442757240,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2964.0,972.0,405.0,4.947368421052631,2,0.48,1442757240
1442758860,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1996.0,972.0,405.0,4.086466165413534,2,0.55,1442758860
1442768085,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1490.0,1002.0,405.0,5.0,2,0.63,1442768085
1442773710,0.0,0.0,0.0,0.0,7.0,1.0,21.0,5406.0,972.0,405.0,5.0,4,0.63,1442773710
1442791980,0.0,0.0,0.0,0.0,20.0,1.0,2.0,7771.0,972.0,405.0,5.0,4,0.51,1442791980
1442796570,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2238.0,972.0,405.0,5.0,2,0.48,1442796570
1442801025,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1457.0,972.0,405.0,5.0,2,0.44,1442801025
1442818215,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1688.0,972.0,405.0,4.447368421052632,2,0.48,1442818215
1442836575,0.0,0.0,0.0,0.0,7.0,1.0,2.0,258.0,972.0,405.0,4.639097744360903,0,0.96,1442836575
1442839950,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1754.0,972.0,405.0,4.462406015037594,2,0.49,1442839950
1442844000,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2260.0,972.0,405.0,5.0,2,0.48,1442844000
1442845530,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1721.0,972.0,405.0,4.36842105263158,2,0.49,1442845530
1442847465,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1512.0,972.0,405.0,5.0,2,0.44,1442847465
1442858580,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1534.0,972.0,405.0,4.266917293233083,2,0.45,1442858580
1442892015,0.0,0.0,0.0,0.0,6.0,1.0,27.0,291.0,1005.0,405.0,4.924812030075188,0,0.89,1442892015
1442899800,0.0,0.0,0.0,0.0,9.0,1.0,16.0,291.0,978.0,405.0,4.823308270676692,0,0.88,1442899800
1442913075,0.0,0.0,0.0,0.0,15.0,1.0,1.0,280.0,972.0,405.0,4.007518796992481,0,0.9,1442913075
1442916225,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1523.0,972.0,405.0,4.469924812030074,2,0.45,1442916225
1442919600,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,972.0,405.0,3.8947368421052637,0,0.87,1442919600
1442951100,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1578.0,972.0,405.0,4.409774436090226,2,0.46,1442951100
1442956005,0.0,0.0,0.0,0.0,20.0,1.0,4.0,247.0,1014.0,405.0,2.9586466165413525,0,0.9,1442956005
1442967345,0.0,0.0,0.0,0.0,20.0,1.0,2.0,7430.0,972.0,405.0,3.939849624060151,4,0.57,1442967345
1442975940,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1644.0,972.0,405.0,4.462406015037594,2,0.46,1442975940
1442985435,0.0,0.0,0.0,0.0,20.0,1.0,2.0,7925.0,972.0,405.0,5.0,4,0.51,1442985435
1442999925,0.0,0.0,0.0,0.0,20.0,1.0,2.0,8244.0,972.0,405.0,5.0,4,0.51,1442999925
1443078270,0.0,0.0,0.0,0.0,0.0,1.0,1.0,632.0,972.0,405.0,4.552631578947368,0,0.9,1443078270
1443102480,0.0,0.0,0.0,0.0,20.0,1.0,2.0,247.0,987.0,405.0,4.2142857142857135,0,0.89,1443102480
1443173490,0.0,0.0,0.0,0.0,8.0,1.0,18.0,467.0,1077.0,405.0,5.0,0,0.88,1443173490
1443194640,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1094.0,972.0,405.0,4.3233082706766925,0,0.46,1443194640
1443323160,0.0,0.0,0.0,0.0,8.0,1.0,10.0,753.0,996.0,405.0,5.0,0,0.89,1443323160
1443377520,0.0,0.0,0.0,0.0,2.0,1.0,1.0,258.0,975.0,405.0,5.0,0,0.92,1443377520
1443437055,0.0,0.0,0.0,0.0,0.0,1.0,4.0,467.0,981.0,405.0,4.646616541353383,0,0.92,1443437055
1443454560,0.0,0.0,0.0,0.0,8.0,1.0,1.0,258.0,972.0,405.0,4.924812030075188,0,0.96,1443454560
1443504420,0.0,0.0,0.0,0.0,13.0,1.0,2.0,533.0,993.0,405.0,5.0,0,0.94,1443504420
1443569085,0.0,0.0,0.0,0.0,6.0,1.0,2.0,258.0,972.0,405.0,4.545112781954887,0,0.96,1443569085
1443665205,0.0,0.0,0.0,0.0,6.0,1.0,11.0,687.0,987.0,405.0,5.0,0,0.96,1443665205
1443720780,0.0,0.0,0.0,0.0,4.0,1.0,1.0,324.0,972.0,405.0,4.857142857142857,0,0.96,1443720780
1444053870,0.0,0.0,0.0,0.0,8.0,1.0,1.0,258.0,978.0,405.0,5.0,0,0.96,1444053870
1444252725,0.0,0.0,0.0,0.0,6.0,1.0,17.0,302.0,975.0,405.0,5.0,0,0.9,1444252725
1444264515,0.0,0.0,0.0,0.0,0.0,1.0,2.0,489.0,975.0,405.0,4.966165413533835,0,0.9,1444264515
1444293450,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1006.0,972.0,405.0,4.526315789473684,0,0.52,1444293450
1444319280,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1765.0,972.0,405.0,5.0,2,0.49,1444319280
1444322970,0.0,0.0,0.0,0.0,20.0,1.0,9.0,1347.0,972.0,405.0,4.3007518796992485,2,0.59,1444322970
1444323015,0.0,0.0,0.0,0.0,0.0,1.0,1.0,984.0,972.0,405.0,4.49248120300752,0,0.57,1444323015
1444354875,0.0,0.0,0.0,0.0,8.0,1.0,3.0,258.0,972.0,405.0,4.6842105263157885,0,0.96,1444354875
1444358745,0.0,0.0,0.0,0.0,0.0,1.0,1.0,973.0,972.0,405.0,4.597744360902255,0,0.63,1444358745
1444367835,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1347.0,972.0,405.0,2.5187969924812035,2,0.44,1444367835
1444373730,0.0,0.0,0.0,0.0,15.0,1.0,3.0,1336.0,972.0,405.0,4.428571428571429,2,0.52,1444373730
1444399470,0.0,0.0,0.0,0.0,0.0,1.0,1.0,918.0,972.0,405.0,4.556390977443608,0,0.76,1444399470
1444408785,0.0,0.0,0.0,0.0,9.0,1.0,17.0,423.0,1068.0,405.0,4.631578947368423,0,0.87,1444408785
1444409505,0.0,0.0,0.0,0.0,20.0,1.0,4.0,984.0,972.0,405.0,4.402255639097745,0,0.51,1444409505
1444412385,0.0,0.0,0.0,0.0,20.0,1.0,4.0,280.0,978.0,405.0,4.808270676691729,0,0.89,1444412385
1444421430,0.0,0.0,0.0,1.0,0.0,1.0,22.0,852.0,972.0,405.0,4.507518796992481,0,0.69,1444421430
1444421925,0.0,0.0,0.0,0.0,20.0,1.0,4.0,973.0,972.0,405.0,4.484962406015038,0,0.53,1444421925
1444423635,0.0,0.0,0.0,0.0,20.0,1.0,19.0,247.0,1074.0,405.0,5.0,0,0.83,1444423635
1444433040,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1061.0,972.0,405.0,4.496240601503761,0,0.43,1444433040
1444459905,0.0,0.0,0.0,0.0,15.0,1.0,21.0,863.0,1179.0,405.0,4.0,0,0.68,1444459905
1444468770,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1347.0,972.0,405.0,2.5037593984962405,2,0.44,1444468770
1444470390,0.0,0.0,0.0,1.0,13.0,1.0,27.0,11258.0,1059.0,405.0,4.0,4,0.83,1444470390
1444472055,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1083.0,972.0,405.0,4.533834586466165,0,0.46,1444472055
1444484970,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,972.0,405.0,3.894736842105263,0,0.87,1444484970
1444485285,0.0,0.0,0.0,0.0,15.0,1.0,3.0,1325.0,972.0,405.0,4.789473684210527,2,0.54,1444485285
1444494555,0.0,0.0,0.0,0.0,0.0,1.0,1.0,434.0,972.0,405.0,4.646616541353383,0,0.9,1444494555
1444497750,0.0,0.0,0.0,0.0,0.0,1.0,1.0,951.0,972.0,405.0,4.578947368421053,0,0.75,1444497750
1444541175,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,981.0,405.0,4.872180451127819,0,0.9,1444541175
1444551120,0.0,0.0,0.0,0.0,9.0,1.0,11.0,786.0,972.0,405.0,5.0,0,0.89,1444551120
1444580730,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1105.0,975.0,405.0,5.0,0,0.46,1444580730
1444582350,0.0,0.0,0.0,0.0,3.0,1.0,5.0,291.0,978.0,405.0,5.0,0,0.97,1444582350
1444595580,0.0,0.0,0.0,0.0,8.0,1.0,3.0,258.0,972.0,405.0,4.68421052631579,0,0.96,1444595580
1444605615,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,972.0,405.0,3.8947368421052633,0,0.87,1444605615
1444689945,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1281.0,972.0,405.0,4.0,2,0.41,1444689945
1444698765,0.0,0.0,0.0,0.0,0.0,1.0,1.0,907.0,972.0,405.0,4.451127819548872,0,0.72,1444698765
1444713075,0.0,0.0,0.0,0.0,20.0,1.0,3.0,247.0,972.0,405.0,4.894736842105262,0,0.88,1444713075
1444716855,0.0,0.0,0.0,0.0,15.0,1.0,3.0,1281.0,972.0,405.0,4.0,2,0.52,1444716855
1444730085,0.0,0.0,0.0,0.0,6.0,1.0,1.0,302.0,972.0,405.0,4.857142857142857,0,0.96,1444730085
1444741200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,379.0,972.0,405.0,4.518796992481203,0,0.88,1444741200
1444743090,0.0,0.0,0.0,0.0,15.0,1.0,2.0,1303.0,972.0,405.0,4.7368421052631575,2,0.55,1444743090
1444748220,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1193.0,972.0,405.0,4.473684210526317,2,0.4,1444748220
1444753080,0.0,0.0,0.0,0.0,0.0,1.0,2.0,247.0,972.0,405.0,5.0,0,0.88,1444753080
1444757940,0.0,0.0,0.0,0.0,0.0,1.0,1.0,379.0,972.0,405.0,4.518796992481203,0,0.88,1444757940
1444764375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,896.0,972.0,405.0,4.473684210526316,0,0.71,1444764375
1444771395,0.0,0.0,0.0,0.0,0.0,1.0,1.0,995.0,972.0,405.0,4.496240601503759,0,0.57,1444771395
1444779270,0.0,0.0,0.0,0.0,14.0,1.0,6.0,1336.0,972.0,405.0,4.338345864661654,2,0.53,1444779270
1444780350,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1171.0,972.0,405.0,4.357142857142857,2,0.4,1444780350
1444792680,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1215.0,972.0,405.0,4.0,2,0.4,1444792680
1444802715,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1347.0,972.0,405.0,2.669172932330827,2,0.44,1444802715
1444838850,0.0,0.0,0.0,0.0,6.0,1.0,11.0,1347.0,972.0,405.0,4.360902255639098,2,0.54,1444838850
1444841640,0.0,0.0,0.0,0.0,20.0,1.0,1.0,1336.0,972.0,405.0,4.357142857142858,2,0.53,1444841640
1444849425,0.0,0.0,0.0,0.0,8.0,1.0,1.0,346.0,1026.0,405.0,4.0,0,0.94,1444849425
1444852665,0.0,0.0,0.0,0.0,13.0,1.0,4.0,258.0,972.0,405.0,4.996240601503759,0,0.92,1444852665
1444883400,0.0,0.0,0.0,0.0,2.0,1.0,4.0,6495.0,972.0,405.0,4.1879699248120295,4,0.59,1444883400
1444883850,0.0,0.0,0.0,0.0,20.0,1.0,3.0,247.0,972.0,405.0,4.887218045112782,0,0.88,1444883850
1444885020,0.0,0.0,0.0,0.0,6.0,1.0,10.0,4691.0,972.0,405.0,4.315789473684211,4,0.44,1444885020
1444886280,0.0,0.0,0.0,0.0,20.0,1.0,1.0,4295.0,972.0,405.0,4.304511278195488,2,0.39,1444886280
1444887225,0.0,0.0,0.0,0.0,8.0,1.0,11.0,5967.0,972.0,405.0,5.0,4,0.56,1444887225
1444893795,0.0,0.0,0.0,0.0,6.0,1.0,6.0,4834.0,972.0,405.0,4.323308270676692,4,0.51,1444893795
1444900995,0.0,0.0,0.0,0.0,0.0,1.0,1.0,445.0,972.0,405.0,4.706766917293234,0,0.9,1444900995
1444902075,0.0,0.0,0.0,0.0,7.0,1.0,12.0,467.0,972.0,405.0,4.906015037593984,0,0.96,1444902075
1444902120,0.0,0.0,0.0,0.0,15.0,1.0,2.0,1325.0,972.0,405.0,4.789473684210527,2,0.55,1444902120
1444915845,0.0,0.0,0.0,0.0,8.0,1.0,4.0,258.0,972.0,405.0,4.68796992481203,0,0.96,1444915845
1444926330,0.0,0.0,0.0,0.0,20.0,1.0,2.0,247.0,972.0,405.0,4.473684210526314,0,0.87,1444926330
1444931550,0.0,0.0,0.0,0.0,13.0,1.0,2.0,863.0,972.0,405.0,4.981203007518796,0,0.79,1444931550
1444961880,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1182.0,972.0,405.0,4.387218045112782,2,0.4,1444961880
1444970205,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1347.0,975.0,405.0,4.409774436090226,2,0.45,1444970205
1444976280,0.0,0.0,0.0,0.0,8.0,1.0,3.0,1336.0,972.0,405.0,4.2631578947368425,2,0.44,1444976280
1444979520,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1050.0,972.0,405.0,5.0,0,0.47,1444979520
1444987035,0.0,0.0,0.0,0.0,0.0,1.0,1.0,918.0,972.0,405.0,4.575187969924811,0,0.76,1444987035
1445005440,0.0,0.0,0.0,0.0,8.0,1.0,9.0,412.0,996.0,405.0,5.0,0,0.97,1445005440
1445010705,0.0,0.0,0.0,0.0,0.0,1.0,1.0,346.0,972.0,405.0,4.676691729323308,0,0.88,1445010705
1445016825,0.0,0.0,0.0,0.0,8.0,1.0,4.0,1336.0,972.0,405.0,4.3233082706766925,2,0.45,1445016825
1445021505,0.0,0.0,0.0,0.0,12.0,1.0,3.0,511.0,975.0,405.0,3.7894736842105265,0,0.92,1445021505
1445032890,0.0,0.0,0.0,0.0,9.0,1.0,6.0,269.0,972.0,405.0,4.8007518796992485,0,0.97,1445032890
1445045355,0.0,0.0,0.0,0.0,15.0,1.0,3.0,1347.0,972.0,405.0,4.323308270676692,2,0.52,1445045355
1445045670,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1160.0,972.0,405.0,4.368421052631579,2,0.4,1445045670
1445049630,0.0,0.0,0.0,0.0,0.0,1.0,1.0,346.0,972.0,405.0,4.680451127819549,0,0.88,1445049630
1445051340,0.0,0.0,0.0,0.0,13.0,1.0,3.0,1468.0,972.0,405.0,4.2894736842105265,2,0.49,1445051340
1445051655,0.0,0.0,0.0,0.0,8.0,1.0,2.0,247.0,975.0,405.0,4.951127819548873,0,0.96,1445051655
1445057280,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1116.0,972.0,405.0,5.0,0,0.42,1445057280
1445073435,0.0,0.0,0.0,0.0,0.0,1.0,8.0,357.0,975.0,405.0,4.0,0,0.89,1445073435
1445075550,0.0,0.0,0.0,0.0,20.0,1.0,1.0,10455.0,975.0,405.0,4.383458646616542,4,0.58,1445075550
1445094810,0.0,0.0,0.0,0.0,15.0,1.0,4.0,918.0,975.0,405.0,5.0,0,0.68,1445094810
1445103315,0.0,0.0,0.0,0.0,20.0,1.0,14.0,5659.0,981.0,405.0,4.357142857142857,4,0.47,1445103315
1445112360,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1039.0,972.0,405.0,4.560150375939849,0,0.49,1445112360
1445138955,0.0,0.0,0.0,0.0,20.0,1.0,2.0,4020.0,972.0,405.0,5.0,2,0.41,1445138955
1445141790,0.0,0.0,0.0,0.0,20.0,1.0,2.0,3965.0,972.0,405.0,5.0,2,0.41,1445141790
1445148135,0.0,0.0,0.0,0.0,6.0,1.0,1.0,4064.0,972.0,405.0,5.0,4,0.35,1445148135
1445151150,0.0,0.0,0.0,0.0,6.0,1.0,1.0,4141.0,972.0,405.0,3.736842105263158,4,0.39,1445151150
1445168925,0.0,0.0,0.0,0.0,8.0,1.0,18.0,335.0,972.0,405.0,4.718045112781955,0,0.87,1445168925
1445198760,0.0,0.0,0.0,0.0,8.0,1.0,3.0,280.0,972.0,405.0,4.390977443609022,0,0.94,1445198760
1445203125,0.0,0.0,0.0,0.0,20.0,1.0,21.0,11170.0,972.0,405.0,4.436090225563909,4,0.57,1445203125
1445228640,0.0,0.0,0.0,0.0,6.0,1.0,22.0,863.0,1020.0,405.0,5.0,0,0.61,1445228640
1445264685,0.0,0.0,0.0,0.0,9.0,1.0,3.0,258.0,972.0,405.0,4.680451127819549,0,0.96,1445264685
1445265270,0.0,0.0,0.0,0.0,8.0,1.0,2.0,291.0,1452.0,405.0,4.387218045112781,0,0.91,1445265270
1445272245,0.0,0.0,0.0,0.0,20.0,1.0,1.0,1347.0,972.0,405.0,4.236842105263158,2,0.53,1445272245
1445298885,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1325.0,972.0,405.0,4.36842105263158,2,0.44,1445298885
1445313330,0.0,0.0,0.0,0.0,14.0,1.0,2.0,1336.0,972.0,405.0,4.413533834586467,2,0.49,1445313330
1445365305,0.0,0.0,0.0,0.0,13.0,1.0,6.0,1347.0,972.0,405.0,4.353383458646617,2,0.53,1445365305
1445372235,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1336.0,972.0,405.0,4.327067669172933,2,0.44,1445372235
1445408730,0.0,0.0,0.0,0.0,13.0,1.0,10.0,1347.0,972.0,405.0,4.327067669172933,2,0.6,1445408730
1445466285,0.0,0.0,0.0,0.0,14.0,1.0,2.0,291.0,1044.0,405.0,5.0,0,0.94,1445466285
1445479155,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1314.0,972.0,405.0,4.417293233082707,2,0.46,1445479155
1445512275,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1336.0,972.0,405.0,4.432330827067669,2,0.46,1445512275
1445532615,0.0,0.0,0.0,0.0,0.0,1.0,1.0,280.0,972.0,405.0,4.898496240601505,0,0.88,1445532615
1445532840,0.0,0.0,0.0,1.0,0.0,1.0,1.0,280.0,972.0,405.0,4.898496240601504,0,0.89,1445532840
1445532885,0.0,0.0,0.0,1.0,6.0,1.0,1.0,324.0,972.0,405.0,4.781954887218045,0,0.92,1445532885
1445533020,0.0,0.0,0.0,1.0,0.0,1.0,1.0,302.0,972.0,405.0,5.0,0,0.89,1445533020
1445639625,0.0,0.0,0.0,0.0,15.0,1.0,1.0,258.0,972.0,405.0,5.0,0,0.91,1445639625
1445642910,0.0,0.0,0.0,0.0,8.0,1.0,16.0,313.0,1815.0,405.0,5.0,0,0.78,1445642910
1445664420,0.0,0.0,0.0,0.0,13.0,1.0,1.0,280.0,975.0,405.0,3.9511278195488715,0,0.91,1445664420
1445707755,0.0,0.0,0.0,0.0,8.0,1.0,6.0,401.0,981.0,405.0,4.669172932330826,0,0.98,1445707755
1445773770,0.0,0.0,0.0,0.0,8.0,1.0,5.0,291.0,1095.0,405.0,5.0,0,0.95,1445773770
1445921235,0.0,0.0,0.0,0.0,9.0,1.0,21.0,368.0,981.0,405.0,4.684210526315789,0,0.88,1445921235
1446183765,0.0,0.0,0.0,0.0,8.0,1.0,2.0,258.0,972.0,405.0,4.703007518796992,0,0.96,1446183765
1446186555,0.0,0.0,0.0,0.0,6.0,1.0,6.0,291.0,975.0,405.0,5.0,0,0.98,1446186555
1446192270,0.0,0.0,0.0,0.0,10.0,1.0,4.0,775.0,978.0,405.0,3.8721804511278193,0,0.91,1446192270
1446315975,0.0,0.0,0.0,0.0,20.0,1.0,3.0,11247.0,972.0,405.0,4.263157894736842,4,0.58,1446315975
1446342390,0.0,0.0,0.0,0.0,20.0,1.0,16.0,247.0,972.0,405.0,4.578947368421054,0,0.83,1446342390
1446394725,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1072.0,972.0,405.0,5.0,0,0.46,1446394725
1446398460,0.0,0.0,0.0,0.0,10.0,1.0,2.0,8354.0,972.0,405.0,4.266917293233083,4,0.6,1446398460
1446404715,0.0,0.0,0.0,0.0,20.0,1.0,4.0,423.0,1089.0,405.0,5.0,0,0.91,1446404715
1446407145,0.0,0.0,0.0,0.0,10.0,1.0,2.0,5109.0,972.0,405.0,4.218045112781955,4,0.57,1446407145
1446425865,0.0,0.0,0.0,0.0,9.0,1.0,3.0,1325.0,972.0,405.0,4.37593984962406,2,0.44,1446425865
1446427305,0.0,0.0,0.0,0.0,3.0,1.0,3.0,5747.0,972.0,405.0,4.3045112781954895,4,0.56,1446427305
1446440850,0.0,0.0,0.0,0.0,0.0,1.0,1.0,390.0,972.0,405.0,4.733082706766917,0,0.89,1446440850
1446473250,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1006.0,972.0,405.0,4.5,0,0.48,1446473250
1446499890,0.0,0.0,0.0,0.0,8.0,1.0,1.0,247.0,972.0,405.0,5.0,0,0.96,1446499890
1446500475,0.0,0.0,0.0,1.0,4.0,1.0,5.0,258.0,972.0,405.0,4.969924812030074,0,0.94,1446500475
1446502275,0.0,0.0,0.0,0.0,20.0,1.0,4.0,11236.0,975.0,405.0,4.304511278195489,4,0.58,1446502275
1446510870,0.0,0.0,0.0,0.0,11.0,1.0,7.0,302.0,972.0,405.0,4.93609022556391,0,0.96,1446510870
1446520995,0.0,0.0,0.0,0.0,0.0,1.0,1.0,929.0,972.0,405.0,4.575187969924812,0,0.76,1446520995
1446533910,0.0,0.0,0.0,0.0,0.0,1.0,1.0,709.0,972.0,405.0,4.492481203007519,0,0.83,1446533910
1446540525,0.0,0.0,0.0,0.0,15.0,1.0,2.0,1314.0,972.0,405.0,4.7218045112781954,2,0.55,1446540525
1446542775,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1050.0,972.0,405.0,4.545112781954887,0,0.47,1446542775
1446555420,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1105.0,972.0,405.0,5.0,0,0.44,1446555420
