,decorated_indicator,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,performance_date,masked_item_impression,masked_order,masked_shop_page_view,masked_shop_click_from_search,masked_campaign_tab_click,masked_other_tab_click
5793,1,1,1,0,0,6,0,30,698,5940,28329,4,1,43758225,2197,0,324,11,256
5794,1,1,1,0,0,6,0,30,698,5940,28329,4,10,75446596,54872,0,441,11,344
5795,1,1,1,0,0,6,0,30,698,5940,28329,4,14,231617961,91125,9,324,11,641
5796,1,0,0,0,1,6,0,27,753,3648,405,4,1,25190361,343,0,89.27777778,11,25
5797,1,0,0,0,1,6,0,27,753,3648,405,4,14,359936784,216,0,361,11,465
5798,1,0,0,0,1,6,0,27,753,3648,405,4,11,26584336,1331,0,4,11,25
5799,1,0,0,0,1,6,0,27,753,3648,405,4,12,28121809,343,0,71.05555556,11,25
5800,1,0,0,0,1,6,0,27,753,3648,405,4,8,10735653769,373248,0,1,11,212
5801,1,0,0,0,1,6,0,27,753,3648,405,4,3,16216729,1728,0,4,11,25
5802,1,0,0,0,1,6,0,27,753,3648,405,4,2,14899600,512,0,53.55555556,11,14
5803,1,0,0,0,1,6,0,27,753,3648,405,4,4,14554225,729,0,4,11,25
5804,1,0,0,0,1,6,0,27,753,3648,405,4,9,33698025,1728,0,1,11,14
5805,1,0,0,0,1,6,0,27,753,3648,405,4,10,37736449,512,0,1,11,47
5806,1,0,0,0,1,6,0,27,753,3648,405,4,6,28933641,216,0,100.4444444,11,102
5807,1,0,0,0,1,6,0,27,753,3648,405,4,5,16418704,125,0,1,11,47
5808,1,0,0,0,1,6,0,27,753,3648,405,4,7,5023690884,3375,1,9,11,168
5809,1,0,0,0,1,6,0,27,753,3648,405,4,13,28944400,125,0,100.4444444,11,151.5
5810,1,1,1,0,0,9,0,25,775,11727,9310,4,10,880427584,27,9,81,11,498
5811,1,1,1,0,0,9,0,25,775,11727,9310,4,2,364848201,64,0,100,11,311
5812,1,1,1,0,0,9,0,25,775,11727,9310,4,13,164403684,125,9,25,11,586
5813,1,1,1,0,0,9,0,25,775,11727,9310,4,3,33108516,8,0,225,11,509
5814,1,1,1,0,0,9,0,25,775,11727,9310,4,9,429069796,27,0,225,11,498
5815,1,1,1,0,0,9,0,25,775,11727,9310,4,12,109537156,27,0,100,11,531
5816,1,1,1,0,0,9,0,25,775,11727,9310,4,4,42745444,1,4,121,11,542
5817,1,1,1,0,0,9,0,25,775,11727,9310,4,1,59969536,0,0,169,11,531
5818,1,1,1,0,0,9,0,25,775,11727,9310,4,5,40551424,1,0,144,11,564
5819,1,1,1,0,0,9,0,25,775,11727,9310,4,7,111028369,27,0,289,11,1004
5820,1,1,1,0,0,9,0,25,775,11727,9310,4,8,647957025,4913,0,625,11,1037
5821,1,1,1,0,0,9,0,25,775,11727,9310,4,14,220789881,27,0,225,11,1048
5822,1,1,1,0,0,9,0,25,775,11727,9310,4,11,1366411225,64,0,81,11,377
5823,1,1,1,0,0,9,0,25,775,11727,9310,4,6,58339044,8,0,144,11,531
5824,1,1,0,1,0,0,0,30,995,5988,405,4,9,186267904,1331,0,9,11,124
5825,1,1,0,1,0,0,0,30,995,5988,405,4,11,115455025,729,0,1,11,91
5826,1,1,0,1,0,0,0,30,995,5988,405,4,3,125395204,6859,0,36,11,80
5827,1,1,0,1,0,0,0,30,995,5988,405,4,8,557668225,8000,0,49,11,234
5828,1,1,0,1,0,0,0,30,995,5988,405,4,7,175218169,1000,0,16,11,146
5829,1,1,0,1,0,0,0,30,995,5988,405,4,5,80676324,125,0,16,11,124
5830,1,1,0,1,0,0,0,30,995,5988,405,4,10,150994944,1728,0,1,11,80
5831,1,1,0,1,0,0,0,30,995,5988,405,4,12,109851361,512,0,1,11,36
5832,1,1,0,1,0,0,0,30,995,5988,405,4,13,153289161,8000,0,64,11,168
5833,1,1,0,1,0,0,0,30,995,5988,405,4,6,32137561,512,0,25,11,80
5834,1,1,0,1,0,0,0,30,995,5988,405,4,4,100120036,2197,0,4,11,80
5835,1,1,0,1,0,0,0,30,995,5988,405,4,2,191324224,1331,0,36,11,157
5836,1,1,0,1,0,0,0,30,995,5988,405,4,1,226442304,125,0,100,11,80
5837,1,1,0,1,0,0,0,30,995,5988,405,4,14,90212004,2197,1,9,11,157
5838,1,0,0,0,0,0,0,28,2051,1020,405,4,12,13039321,2744,4,13.44444444,11,85.5
5839,1,0,0,0,0,0,0,28,2051,1020,405,4,7,16353936,1331,36,147.1666667,11,36
5840,1,0,0,0,0,0,0,28,2051,1020,405,4,1,10304100,1331,0,146.0555556,11,149.0555556
5841,1,0,0,0,0,0,0,28,2051,1020,405,4,4,10705984,3375,0,35.38888889,11,14
5842,1,0,0,0,0,0,0,28,2051,1020,405,4,8,44542276,10648,0,84.72222222,11,25
5843,1,0,0,0,0,0,0,28,2051,1020,405,4,13,11992369,512,25,23.11111111,11,14
5844,1,0,0,0,0,0,0,28,2051,1020,405,4,9,13972644,1728,0,29.22222222,11,14
5845,1,0,0,0,0,0,0,28,2051,1020,405,4,11,18309841,1728,16,4,11,36
5846,1,0,0,0,0,0,0,28,2051,1020,405,4,6,15523600,1728,1,142.0555556,11,14
5847,1,0,0,0,0,0,0,28,2051,1020,405,4,2,8964036,343,0,14.72222222,11,36
5848,1,0,0,0,0,0,0,28,2051,1020,405,4,14,12794929,1728,9,1,11,118.5
5849,1,0,0,0,0,0,0,28,2051,1020,405,4,10,13097161,512,9,9.944444444,11,36
5850,1,0,0,0,0,0,0,28,2051,1020,405,4,5,10504081,10648,1,149.6111111,11,36
5851,1,0,0,0,0,0,0,28,2051,1020,405,4,3,7756225,343,1,141.5,11,65.33333333
5852,1,1,0,0,0,6,0,30,643,11220,29070,4,5,483076441,753571,361,64,11,1345
5853,1,1,0,0,0,6,0,30,643,11220,29070,4,9,470586249,531441,16,25,11,1466
5854,1,1,0,0,0,6,0,30,643,11220,29070,4,6,488100649,729000,1225,196,11,1950
5855,1,1,0,0,0,6,0,30,643,11220,29070,4,3,511845376,314432,324,49,11,1752
5856,1,1,0,0,0,6,0,30,643,11220,29070,4,8,3076477156,5545233,225,196,11,2896
5857,1,1,0,0,0,6,0,30,643,11220,29070,4,11,207187236,195112,729,64,11,1268
5858,1,1,0,0,0,6,0,30,643,11220,29070,4,14,306285001,830584,0,36,11,1609
5859,1,1,0,0,0,6,0,30,643,11220,29070,4,2,565155529,531441,289,81,11,1499
5860,1,1,0,0,0,6,0,30,643,11220,29070,4,4,609645481,474552,1,324,11,2170
5861,1,1,0,0,0,6,0,30,643,11220,29070,4,7,929579121,493039,729,144,11,3512
5862,1,1,0,0,0,6,0,30,643,11220,29070,4,1,589081441,438976,196,49,11,2027
5863,1,1,0,0,0,6,0,30,643,11220,29070,4,12,316519681,658503,0,100,11,1345
5864,1,1,0,0,0,6,0,30,643,11220,29070,4,13,302899216,1225043,25,225,11,1576
5865,1,1,0,0,0,6,0,30,643,11220,29070,4,10,340254916,262144,25,100,11,1400
5866,1,1,1,0,0,6,0,25,1809,131553,80355,4,11,4443288964,195112,0,41209,11,5855
5867,1,1,1,0,0,6,0,25,1809,131553,80355,4,14,4826636676,1404928,9,56644,11,7494
5868,1,1,1,0,0,6,0,25,1809,131553,80355,4,7,11157485641,571787,0,179776,11,12609
5869,1,1,1,0,0,6,0,25,1809,131553,80355,4,1,3881165401,226981,0,28900,11,5437
5870,1,1,1,0,0,6,0,25,1809,131553,80355,4,2,2944473169,405224,0,28561,11,4535
5871,1,1,1,0,0,6,0,25,1809,131553,80355,4,13,2927134609,1331000,64,26896,11,5206
5872,1,1,1,0,0,6,0,25,1809,131553,80355,4,8,44550967041,53582633,100,292681,11,15502
5873,1,1,1,0,0,6,0,25,1809,131553,80355,4,6,5147632009,314432,49,47524,11,6559
5874,1,1,1,0,0,6,0,25,1809,131553,80355,4,3,3759529225,373248,1,30276,11,5888
5875,1,1,1,0,0,6,0,25,1809,131553,80355,4,12,3761736889,287496,0,39601,11,5481
5876,1,1,1,0,0,6,0,25,1809,131553,80355,4,4,4661065984,185193,0,42025,11,6526
5877,1,1,1,0,0,6,0,25,1809,131553,80355,4,9,6145305664,238328,0,42436,11,6295
5878,1,1,1,0,0,6,0,25,1809,131553,80355,4,5,5198554201,314432,4,34596,11,5756
5879,1,1,1,0,0,6,0,25,1809,131553,80355,4,10,4851540409,175616,0,53361,11,6570
5880,1,0,0,0,1,7,0,30,709,7203,9245,4,8,130005604,125,4,1,11,135
5881,1,0,0,0,1,7,0,30,709,7203,9245,4,10,71927361,8,25,73.44444444,11,36
5882,1,0,0,0,1,7,0,30,709,7203,9245,4,9,56160036,27,256,1,11,36
5883,1,0,0,0,1,7,0,30,709,7203,9245,4,5,45630025,64,1,131.8888889,11,36
5884,1,0,0,0,1,7,0,30,709,7203,9245,4,2,35724529,343,0,1,11,58
5885,1,0,0,0,1,7,0,30,709,7203,9245,4,4,43917129,125,144,66.33333333,11,36
5886,1,0,0,0,1,7,0,30,709,7203,9245,4,7,62299449,8,4,67.05555556,11,69
5887,1,0,0,0,1,7,0,30,709,7203,9245,4,12,43007364,8,0,107.3333333,11,47
5888,1,0,0,0,1,7,0,30,709,7203,9245,4,6,39212644,64,0,1,11,69
5889,1,0,0,0,1,7,0,30,709,7203,9245,4,13,39879225,343,64,227,11,58
5890,1,0,0,0,1,7,0,30,709,7203,9245,4,3,42055225,343,4,1,11,58
5891,1,0,0,0,1,7,0,30,709,7203,9245,4,11,124434025,27,0,1,11,91
5892,1,0,0,0,1,7,0,30,709,7203,9245,4,14,52998400,27,0,134.6666667,11,201
5893,1,0,0,0,1,7,0,30,709,7203,9245,4,1,36324729,343,196,70.11111111,11,175.9444444
5894,1,0,0,0,0,0,0,26,401,1059,405,4,7,73874025,1000,0,99.44444444,11,58
5895,1,0,0,0,0,0,0,26,401,1059,405,4,3,3080025,27,0,7.444444444,11,50.05555556
5896,1,0,0,0,0,0,0,26,401,1059,405,4,11,1697809,1331,1,12.77777778,11,43.33333333
5897,1,0,0,0,0,0,0,26,401,1059,405,4,9,2585664,729,16,6.055555556,11,14
5898,1,0,0,0,0,0,0,26,401,1059,405,4,2,1515361,64,0,3.277777778,11,40.88888889
5899,1,0,0,0,0,0,0,26,401,1059,405,4,5,25553025,125,0,91.88888889,11,160.6666667
5900,1,0,0,0,0,0,0,26,401,1059,405,4,14,35545444,343,0,73.44444444,11,25
5901,1,0,0,0,0,0,0,26,401,1059,405,4,12,11458225,216,0,26.5,11,101.3888889
5902,1,0,0,0,0,0,0,26,401,1059,405,4,1,4116841,8,0,223.1111111,11,95.88888889
5903,1,0,0,0,0,0,0,26,401,1059,405,4,4,20985561,27,0,129.5555556,11,116.6666667
5904,1,0,0,0,0,0,0,26,401,1059,405,4,10,2157961,1000,4,25.72222222,11,67.77777778
5905,1,0,0,0,0,0,0,26,401,1059,405,4,8,9090225,1000,0,17.11111111,11,14
5906,1,0,0,0,0,0,0,26,401,1059,405,4,13,31047184,125,1,96.33333333,11,244.3888889
5907,1,0,0,0,0,0,0,26,401,1059,405,4,6,114190596,216,1,187.5555556,11,25
5908,1,0,0,0,0,20,0,29,1105,1179,405,5,4,3690241,1,1225,87.61111111,11,36
5909,1,0,0,0,0,20,0,29,1105,1179,405,5,13,47169424,27,169,77.55555556,11,91
5910,1,0,0,0,0,20,0,29,1105,1179,405,5,2,3621409,27,1,55,11,234
5911,1,0,0,0,0,20,0,29,1105,1179,405,5,8,28515600,8,81,97.88888889,11,69
5912,1,0,0,0,0,20,0,29,1105,1179,405,5,3,2553604,8,1225,6.055555556,11,25
5913,1,0,0,0,0,20,0,29,1105,1179,405,5,14,2393209,216,1225,4.722222222,11,36
5914,1,0,0,0,0,20,0,29,1105,1179,405,5,6,1196836,8,1156,10.5,11,25
5915,1,0,0,0,0,20,0,29,1105,1179,405,5,5,2140369,1,16,24.88888889,11,47
5916,1,0,0,0,0,20,0,29,1105,1179,405,5,7,46199209,1,1024,126.8333333,11,36
5917,1,0,0,0,0,20,0,29,1105,1179,405,5,11,2137444,1,169,4,11,14
5918,1,0,0,0,0,20,0,29,1105,1179,405,5,9,3024121,1,484,7.444444444,11,47
5919,1,0,0,0,0,20,0,29,1105,1179,405,5,10,2256004,8,4,6.333333333,11,36
5920,1,0,0,0,0,20,0,29,1105,1179,405,5,1,841,1,49,2.444444444,11,34.16666667
5921,1,0,0,0,0,20,0,29,1105,1179,405,5,12,3602404,64,3844,32.5,11,124
5922,1,0,0,0,0,3,0,15,533,1878,1965,5,7,614656,1,4,1,11,135
5923,1,0,0,0,0,3,0,15,533,1878,1965,5,13,1562500,8,4,1.944444444,11,102
5924,1,0,0,0,0,3,0,15,533,1878,1965,5,3,485809,1,0,3.777777778,11,146
5925,1,0,0,0,0,3,0,15,533,1878,1965,5,10,1565001,8,1,1.944444444,11,190
5926,1,0,0,0,0,3,0,15,533,1878,1965,5,14,2948089,1,64,1,11,223
5927,1,0,0,0,0,3,0,15,533,1878,1965,5,4,1276900,0,36,1,11,91
5928,1,0,0,0,0,3,0,15,533,1878,1965,5,9,568516,1,0,1,11,69
5929,1,0,0,0,0,3,0,15,533,1878,1965,5,11,688900,0,0,12.44444444,11,124
5930,1,0,0,0,0,3,0,15,533,1878,1965,5,12,1666681,0,36,1,11,102
5931,1,0,0,0,0,3,0,15,533,1878,1965,5,8,1468944,0,81,1,11,80
5932,1,0,0,0,0,3,0,15,533,1878,1965,5,1,565504,0,1,1,11,58
5933,1,0,0,0,0,3,0,15,533,1878,1965,5,2,364816,1,36,1,11,47
5934,1,0,0,0,0,3,0,15,533,1878,1965,5,5,378225,0,225,1,11,36
5935,1,0,0,0,0,3,0,15,533,1878,1965,5,6,527076,0,81,1,11,80
5936,1,0,0,0,0,20,0,22,577,6387,4422,5,7,62758084,64,6561,81,11,1059
5937,1,0,0,0,0,20,0,22,577,6387,4422,5,13,4490161,125,14161,4,11,487
5938,1,0,0,0,0,20,0,22,577,6387,4422,5,1,14077504,343,1296,64,11,355
5939,1,0,0,0,0,20,0,22,577,6387,4422,5,5,10824100,64,6724,49,11,344
5940,1,0,0,0,0,20,0,22,577,6387,4422,5,8,55606849,343,3721,16,11,817
5941,1,0,0,0,0,20,0,22,577,6387,4422,5,6,29899024,125,10000,196,11,718
5942,1,0,0,0,0,20,0,22,577,6387,4422,5,14,72795024,512,1024,841,11,1851
5943,1,0,0,0,0,20,0,22,577,6387,4422,5,10,14500864,125,961,64,11,498
5944,1,0,0,0,0,20,0,22,577,6387,4422,5,2,7579009,64,3721,25,11,300
5945,1,0,0,0,0,20,0,22,577,6387,4422,5,9,7209225,512,841,16,11,355
5946,1,0,0,0,0,20,0,22,577,6387,4422,5,11,12006225,64,2304,1,11,509
5947,1,0,0,0,0,20,0,22,577,6387,4422,5,4,9865881,64,1296,9,11,355
5948,1,0,0,0,0,20,0,22,577,6387,4422,5,3,10272025,64,2809,36,11,443
5949,1,0,0,0,0,20,0,22,577,6387,4422,5,12,11621281,125,1024,100,11,432
5950,1,0,0,0,1,8,0,2,1853,1194,483,5,11,0,0,0,2.444444444,11,47
5951,1,0,0,0,1,8,0,2,1853,1194,483,5,12,1849,0,0,2.444444444,11,34.16666667
5952,1,0,0,0,1,8,0,2,1853,1194,483,5,9,32761,0,0,5.888888889,11,30.5
5953,1,0,0,0,1,8,0,2,1853,1194,483,5,3,253009,0,0,11,11,14
5954,1,0,0,0,1,8,0,2,1853,1194,483,5,7,84100,0,0,11.05555556,11,25
5955,1,0,0,0,1,8,0,2,1853,1194,483,5,13,625,0,0,2.444444444,11,34.16666667
5956,1,0,0,0,1,8,0,2,1853,1194,483,5,8,99856,0,0,5.888888889,11,14
5957,1,0,0,0,1,8,0,2,1853,1194,483,5,2,21609,0,0,5.055555556,11,23.77777778
5958,1,0,0,0,1,8,0,2,1853,1194,483,5,6,13456,0,0,4.888888889,11,26.22222222
5959,1,0,0,0,1,8,0,2,1853,1194,483,5,4,31684,0,0,5.888888889,11,29.88888889
5960,1,0,0,0,1,8,0,2,1853,1194,483,5,1,29929,0,0,6.333333333,11,28.66666667
5961,1,0,0,0,1,8,0,2,1853,1194,483,5,14,961,0,0,2.444444444,11,34.16666667
5962,1,0,0,0,1,8,0,2,1853,1194,483,5,5,137641,0,0,5.111111111,11,14
5963,1,0,0,0,1,8,0,2,1853,1194,483,5,10,16641,0,0,4.722222222,11,25.61111111
5964,1,0,0,0,0,8,0,19,885,94755,11754,4,11,45927729,216,0,1,11,410
5965,1,0,0,0,0,8,0,19,885,94755,11754,4,2,105596176,216,0,16,11,564
5966,1,0,0,0,0,8,0,19,885,94755,11754,4,6,136422400,216,0,4,11,619
5967,1,0,0,0,0,8,0,19,885,94755,11754,4,4,45819361,1000,0,126.1111111,11,278
5968,1,0,0,0,0,8,0,19,885,94755,11754,4,14,361798441,1,100,9,11,1686
5969,1,0,0,0,0,8,0,19,885,94755,11754,4,1,113891584,1,144,1,11,410
5970,1,0,0,0,0,8,0,19,885,94755,11754,4,13,81685444,64,144,9,11,520
5971,1,0,0,0,0,8,0,19,885,94755,11754,4,9,72080100,3375,144,73.44444444,11,410
5972,1,0,0,0,0,8,0,19,885,94755,11754,4,3,75707401,64,4,25,11,322
5973,1,0,0,0,0,8,0,19,885,94755,11754,4,8,407030625,2744,49,16,11,1466
5974,1,0,0,0,0,8,0,19,885,94755,11754,4,10,40259025,729,0,4,11,245
5975,1,0,0,0,0,8,0,19,885,94755,11754,4,7,123520996,27,64,25,11,883
5976,1,0,0,0,0,8,0,19,885,94755,11754,4,5,49406841,1,0,4,11,311
5977,1,0,0,0,0,8,0,19,885,94755,11754,4,12,58767556,125,5476,1,11,322
5978,1,0,0,1,1,8,0,30,16659,240141,267087,4,5,1.38217E+11,9393931,0,289,11,5206
5979,1,0,0,1,1,8,0,30,16659,240141,267087,4,3,1.43798E+11,9129329,0,900,11,4634
5980,1,0,0,1,1,8,0,30,16659,240141,267087,4,4,1.48325E+11,8120601,0,144,11,5030
5981,1,0,0,1,1,8,0,30,16659,240141,267087,4,7,2.21452E+11,7414875,0,196,11,7065
5982,1,0,0,1,1,8,0,30,16659,240141,267087,4,9,1.9653E+11,10360232,0,196,11,5140
5983,1,0,0,1,1,8,0,30,16659,240141,267087,4,1,1.51164E+11,12008989,0,225,11,4854
5984,1,0,0,1,1,8,0,30,16659,240141,267087,4,14,1.71672E+11,14886936,0,64,11,5382
5985,1,0,0,1,1,8,0,30,16659,240141,267087,4,12,1.69044E+11,12326391,0,36,11,4975
5986,1,0,0,1,1,8,0,30,16659,240141,267087,4,10,1.9435E+11,5929741,0,169,11,5294
5987,1,0,0,1,1,8,0,30,16659,240141,267087,4,13,1.59225E+11,8869743,0,64,11,4920
5988,1,0,0,1,1,8,0,30,16659,240141,267087,4,2,1.52414E+11,13651919,0,121,11,5085
5989,1,0,0,1,1,8,0,30,16659,240141,267087,4,6,1.46717E+11,7077888,0,49,11,4524
5990,1,0,0,1,1,8,0,30,16659,240141,267087,4,8,8.76918E+11,260917119,0,441,11,9408
5991,1,0,0,1,1,8,0,30,16659,240141,267087,4,11,1.77014E+11,9129329,0,100,11,4986
5992,1,0,0,0,1,0,1,6,2942,972,405,5,6,150544,0,9,4.944444444,11,47
5993,1,0,0,0,1,0,1,6,2942,972,405,5,5,66049,0,0,12.22222222,11,22.55555556
5994,1,0,0,0,1,0,1,6,2942,972,405,5,12,357604,1,81,4.666666667,11,25
5995,1,0,0,0,1,0,1,6,2942,972,405,5,9,255025,0,25,11,11,25
5996,1,0,0,0,1,0,1,6,2942,972,405,5,13,388129,0,361,4.333333333,11,58
5997,1,0,0,0,1,0,1,6,2942,972,405,5,7,662596,0,256,8,11,47
5998,1,0,0,0,1,0,1,6,2942,972,405,5,3,25281,0,16,5.055555556,11,25
5999,1,0,0,0,1,0,1,6,2942,972,405,5,4,93025,0,1,5,11,14
6000,1,0,0,0,1,0,1,6,2942,972,405,5,14,811801,0,9,10.27777778,11,47
6001,1,0,0,0,1,0,1,6,2942,972,405,5,10,222784,0,1,11.5,11,37.83333333
6002,1,0,0,0,1,0,1,6,2942,972,405,5,1,22201,0,1,5.055555556,11,23.16666667
6003,1,0,0,0,1,0,1,6,2942,972,405,5,8,2582449,0,49,6.055555556,11,47
6004,1,0,0,0,1,0,1,6,2942,972,405,5,2,13225,0,1,4.888888889,11,25.61111111
6005,1,0,0,0,1,0,1,6,2942,972,405,5,11,195364,0,0,9.166666667,11,62.88888889
6006,1,0,0,1,1,20,0,18,3569,8010,24650,4,3,273703936,12167,0,1,11,146
6007,1,0,0,1,1,20,0,18,3569,8010,24650,4,13,353101681,13824,0,52.55555556,11,58
6008,1,0,0,1,1,20,0,18,3569,8010,24650,4,2,225000000,4096,0,271.3888889,11,113
6009,1,0,0,1,1,20,0,18,3569,8010,24650,4,1,190495204,6859,0,699.5,11,157
6010,1,0,0,1,1,20,0,18,3569,8010,24650,4,14,327754816,4096,0,217.0555556,11,267
6011,1,0,0,1,1,20,0,18,3569,8010,24650,4,7,313998400,6859,0,9,11,223
6012,1,0,0,1,1,20,0,18,3569,8010,24650,4,8,601966225,19683,0,25,11,223
6013,1,0,0,1,1,20,0,18,3569,8010,24650,4,4,244953801,6859,0,1,11,190
6014,1,0,0,1,1,20,0,18,3569,8010,24650,4,11,220938496,17576,0,1,11,69
6015,1,0,0,1,1,20,0,18,3569,8010,24650,4,5,266995600,10648,0,4,11,146
6016,1,0,0,1,1,20,0,18,3569,8010,24650,4,6,298391076,5832,0,361.6111111,11,146
6017,1,0,0,1,1,20,0,18,3569,8010,24650,4,10,294671556,5832,0,742.3333333,11,113
6018,1,0,0,1,1,20,0,18,3569,8010,24650,4,12,244484496,10648,0,16,11,80
6019,1,0,0,1,1,20,0,18,3569,8010,24650,4,9,331822656,12167,0,4,11,135
6020,1,0,0,0,0,20,0,21,500,1188,405,4,6,423801,1,0,3.888888889,11,28.05555556
6021,1,0,0,0,0,20,0,21,500,1188,405,4,1,494209,1,0,5.111111111,11,14
6022,1,0,0,0,0,20,0,21,500,1188,405,4,13,547600,0,0,4.833333333,11,41.5
6023,1,0,0,0,0,20,0,21,500,1188,405,4,4,422500,1,0,3.888888889,11,28.05555556
6024,1,0,0,0,0,20,0,21,500,1188,405,4,2,565504,1,0,5.111111111,11,46.38888889
6025,1,0,0,0,0,20,0,21,500,1188,405,4,7,833569,0,0,8.833333333,11,48.83333333
6026,1,0,0,0,0,20,0,21,500,1188,405,4,10,525625,1,0,1,11,14
6027,1,0,0,0,0,20,0,21,500,1188,405,4,11,405769,1,0,3.888888889,11,14
6028,1,0,0,0,0,20,0,21,500,1188,405,4,14,565504,0,0,5.111111111,11,46.38888889
6029,1,0,0,0,0,20,0,21,500,1188,405,4,8,942841,0,0,11.77777778,11,14
6030,1,0,0,0,0,20,0,21,500,1188,405,4,5,516961,1,0,4.666666667,11,36.61111111
6031,1,0,0,0,0,20,0,21,500,1188,405,4,3,541696,1,0,1,11,25
6032,1,0,0,0,0,20,0,21,500,1188,405,4,9,474721,1,0,3.944444444,11,14
6033,1,0,0,0,0,20,0,21,500,1188,405,4,12,669124,1,0,8,11,49.44444444
6034,1,0,0,1,0,10,0,30,478,4137,405,4,7,3487138704,110592,0,4,11,597
6035,1,0,0,1,0,10,0,30,478,4137,405,4,3,1966390336,132651,0,4,11,300
6036,1,0,0,1,0,10,0,30,478,4137,405,4,8,9365400625,1225043,0,1,11,597
6037,1,0,0,1,0,10,0,30,478,4137,405,4,13,2385150244,729000,0,930.8333333,11,674
6038,1,0,0,1,0,10,0,30,478,4137,405,4,10,3043397889,103823,0,4,11,344
6039,1,0,0,1,0,10,0,30,478,4137,405,4,1,2407472356,250047,0,1,11,443
6040,1,0,0,1,0,10,0,30,478,4137,405,4,5,1746571264,166375,0,14785.72222,11,355
6041,1,0,0,1,0,10,0,30,478,4137,405,4,9,3782619009,157464,0,13074.5,11,311
6042,1,0,0,1,0,10,0,30,478,4137,405,4,12,2815151364,314432,0,1,11,333
6043,1,0,0,1,0,10,0,30,478,4137,405,4,4,1697110416,274625,0,1,11,234
6044,1,0,0,1,0,10,0,30,478,4137,405,4,2,2366044164,85184,0,931.9444444,11,300
6045,1,0,0,1,0,10,0,30,478,4137,405,4,14,1818766609,274625,0,3142.555556,11,465
6046,1,0,0,1,0,10,0,30,478,4137,405,4,6,2146561561,157464,0,1,11,377
6047,1,0,0,1,0,10,0,30,478,4137,405,4,11,3047260804,148877,0,695.5,11,432
6048,1,0,0,1,0,6,0,30,478,1143,405,5,13,2752281,1,1,1,11,58
6049,1,0,0,1,0,6,0,30,478,1143,405,5,1,3783025,1728,4,1,11,91
6050,1,0,0,1,0,6,0,30,478,1143,405,5,6,5271616,64,81,1,11,47
6051,1,0,0,1,0,6,0,30,478,1143,405,5,3,11042329,2197,36,4,11,80
6052,1,0,0,1,0,6,0,30,478,1143,405,5,2,9199089,1,4,17.27777778,11,146
6053,1,0,0,1,0,6,0,30,478,1143,405,5,12,7246864,343,9,141.3888889,11,47
6054,1,0,0,1,0,6,0,30,478,1143,405,5,4,4648336,2744,9,1,11,102
6055,1,0,0,1,0,6,0,30,478,1143,405,5,10,217415025,512,1,9,11,47
6056,1,0,0,1,0,6,0,30,478,1143,405,5,14,2524921,27,1,6.055555556,11,47
6057,1,0,0,1,0,6,0,30,478,1143,405,5,9,12369289,8,64,17.11111111,11,152.7222222
6058,1,0,0,1,0,6,0,30,478,1143,405,5,8,29192409,512,144,16,11,124
6059,1,0,0,1,0,6,0,30,478,1143,405,5,5,6022116,216,1,4,11,69
6060,1,0,0,1,0,6,0,30,478,1143,405,5,11,46676224,216,0,1,11,25
6061,1,0,0,1,0,6,0,30,478,1143,405,5,7,1261129,125,36,9,11,91
6062,1,0,0,1,0,1,0,30,731,10965,19190,4,1,46744569,729,64,25,11,355
6063,1,0,0,1,0,1,0,30,731,10965,19190,4,13,51940849,1000,144,16,11,289
6064,1,0,0,1,0,1,0,30,731,10965,19190,4,10,96589584,4913,169,16,11,443
6065,1,0,0,1,0,1,0,30,731,10965,19190,4,2,54169600,343,4,49,11,333
6066,1,0,0,1,0,1,0,30,731,10965,19190,4,9,79548561,2197,64,4,11,311
6067,1,0,0,1,0,1,0,30,731,10965,19190,4,14,62821476,512,169,9,11,322
6068,1,0,0,1,0,1,0,30,731,10965,19190,4,5,42120100,1728,9,16,11,234
6069,1,0,0,1,0,1,0,30,731,10965,19190,4,12,45859984,343,4,16,11,234
6070,1,0,0,1,0,1,0,30,731,10965,19190,4,8,350213796,4913,2500,38.5,11,344
6071,1,0,0,1,0,1,0,30,731,10965,19190,4,6,62283664,125,49,49,11,245
6072,1,0,0,1,0,1,0,30,731,10965,19190,4,7,119159056,4096,225,25,11,432
6073,1,0,0,1,0,1,0,30,731,10965,19190,4,11,65060356,1728,49,4,11,234
6074,1,0,0,1,0,1,0,30,731,10965,19190,4,3,44836416,1331,25,25,11,289
6075,1,0,0,1,0,1,0,30,731,10965,19190,4,4,43533604,512,64,4,11,245
6076,1,0,0,0,0,14,0,25,533,2055,16850,4,6,132549169,5832,324,150.5,11,168
6077,1,0,0,0,0,14,0,25,533,2055,16850,4,7,169754841,8000,576,1,11,102
6078,1,0,0,0,0,14,0,25,533,2055,16850,4,4,92428996,729,256,9,11,36
6079,1,0,0,0,0,14,0,25,533,2055,16850,4,5,102313225,2744,256,329.1111111,11,58
6080,1,0,0,0,0,14,0,25,533,2055,16850,4,13,169130025,4913,484,1572,11,124
6081,1,0,0,0,0,14,0,25,533,2055,16850,4,8,470586249,19683,0,1027.277778,11,179
6082,1,0,0,0,0,14,0,25,533,2055,16850,4,9,132825625,3375,0,150.5,11,58
