shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs
626843565,0,0,0,0,5,0,1,368,1428,405,5,0,0.93
626845815,0,0,0,0,20,0,1,247,987,405,4.680451128,0,0.94
626885010,0,0,0,0,8,0,3,280,1026,405,5,0,0.93
626911605,0,0,0,0,8,0,1,280,1062,834,5,0,0.91
626921055,0,0,0,0,20,0,1,247,975,405,4.560150376,0,0.92
626962275,0,0,0,0,8,0,3,335,1263,405,4,0,0.9
626988600,0,0,0,0,0,0,6,280,1659,405,5,0,0.87
627059700,0,0,0,0,3,0,6,258,984,795,5,0,0.93
627061005,0,0,0,0,20,0,1,489,1044,405,5,0,0.93
627172200,0,0,0,0,8,0,2,247,990,587,4,0,0.96
627205320,0,0,0,0,4,1,2,291,981,405,4.740601504,0,0.98
627226965,0,0,0,0,5,0,6,269,1113,561,5,0,0.97
627337305,0,0,0,0,9,0,17,346,1140,4396,4,1,0.8
627520500,0,0,0,0,7,0,1,302,975,405,5,0,0.94
627534945,0,0,0,0,6,0,17,676,981,522,5,0,0.9
627728175,0,0,0,0,20,1,2,247,987,405,4.203007519,0,0.89
627746535,0,0,0,0,3,0,18,258,981,405,5,0,0.94
627849405,0,0,0,0,6,0,1,258,984,405,4.368421053,0,0.91
627851925,0,0,0,0,8,0,3,302,1071,1250,4,0,0.76
627921360,0,0,0,0,2,0,3,247,993,405,4.545112782,0,0.93
628012935,0,0,0,0,20,0,1,247,1005,405,5,0,0.95
628105185,0,0,0,0,5,0,1,654,1197,535,5,0,0.96
628154100,0,0,0,0,8,0,1,313,1023,444,5,0,0.94
628173900,0,0,0,0,20,0,1,247,1008,405,4.443609023,0,0.93
628281945,0,0,0,0,7,0,1,269,993,405,4.860902256,0,0.96
628317405,0,0,0,0,9,0,1,291,996,405,4.80075188,0,0.97
628338285,0,0,0,0,6,1,1,368,990,405,4.714285714,0,0.98
628439850,0,0,0,0,0,0,11,621,1020,405,4,0,0.91
628582500,0,0,0,0,8,0,11,313,978,405,4.812030075,0,0.96
628945065,1,0,1,0,6,0,22,324,5307,34023,5,1,0.9
629417790,0,0,0,0,15,1,4,269,1221,405,5,0,0.92
629506665,0,0,0,0,20,0,16,291,1023,2667,4,1,0.75
629560980,0,0,0,0,20,0,22,423,1143,4565,5,1,0.8
629606880,0,0,0,0,20,0,1,247,1002,405,4.210526316,0,0.93
629662095,0,0,0,0,6,0,2,368,990,405,4.718045113,0,0.96
629703270,0,0,0,0,8,0,2,247,1053,405,4,0,0.94
629776215,0,0,0,0,11,0,1,247,1038,418,4.729323308,0,0.97
629839395,0,0,0,0,1,1,3,247,972,405,5,0,0.9
629905140,0,0,0,0,3,0,5,533,1140,1107,5,0,0.91
630032715,0,0,0,0,20,0,1,357,1017,405,4.669172932,0,0.95
630040455,0,0,0,1,8,0,9,401,1038,899,4,0,0.82
630131625,0,0,0,0,20,0,1,280,981,405,4.729323308,0,0.94
630757935,0,0,0,0,8,0,2,269,990,457,5,0,0.94
630776610,0,0,0,0,3,1,2,247,981,405,5,0,0.97
630861705,0,0,0,0,6,0,3,258,1050,405,4.804511278,0,0.97
630879030,0,0,0,0,8,0,1,555,993,405,4,0,0.98
631325925,0,0,0,0,6,0,28,357,1032,405,4,0,0.81
631428975,0,0,0,0,13,0,6,797,984,405,5,0,0.9
631554840,0,0,0,0,20,0,1,247,990,405,5,0,0.94
631841940,0,0,0,0,8,0,1,401,999,483,4,0,0.98
631873395,1,0,0,0,14,0,30,1061,5853,26938,4,1,0.87
631885275,0,0,0,0,19,0,28,368,1023,405,5,0,0.83
631986930,0,0,0,0,0,0,1,698,1068,678,5,0,0.83
632118420,0,0,0,0,8,0,22,324,987,405,5,0,0.82
632284965,0,0,0,0,20,1,1,247,1062,405,4.473684211,0,0.9
632745315,0,0,0,0,20,0,1,247,987,405,4.443609023,0,0.92
632802105,0,0,0,0,20,1,22,665,990,405,5,0,0.76
633118500,0,0,0,0,0,0,6,291,1062,405,5,0,0.95
633172725,0,0,0,0,20,0,1,247,1023,405,3.383458647,0,0.92
633292740,0,0,0,0,9,0,1,302,984,405,4.868421053,0,0.95
633349440,0,0,0,0,20,1,1,258,972,405,4.578947368,0,0.88
633364065,0,0,0,0,1,0,6,368,996,405,5,0,0.96
633522375,0,0,0,0,7,0,5,280,984,405,4,0,0.93
633598650,0,0,0,0,16,1,3,269,975,405,4.345864662,0,0.88
633681180,0,0,0,0,18,0,1,247,993,418,4.706766917,0,0.94
633989070,0,0,0,0,4,0,19,445,1659,3668,4,1,0.9
634024755,0,0,0,0,1,1,5,247,1008,405,5,0,0.94
634220955,0,0,0,0,8,0,1,478,4359,834,5,0,0.9
634613310,0,0,0,0,20,0,1,247,972,405,4.060150376,0,0.9
634613850,0,0,0,0,4,0,1,291,972,405,5,0,0.95
634648905,0,0,0,0,0,1,1,258,972,405,4.939849624,0,0.88
634674915,0,0,0,1,4,0,2,346,1155,431,4,0,0.79
634778955,0,0,0,0,0,0,5,368,1074,600,4,0,0.88
635066460,0,0,0,0,8,0,1,489,4080,1172,4,0,0.89
635219415,0,0,0,0,0,0,3,280,1002,600,5,0,0.84
635228280,1,0,0,0,8,0,29,302,41334,75688,4,1,0.77
635349870,0,0,0,0,7,1,2,258,972,405,4.639097744,0,0.96
635537700,1,0,0,0,0,0,30,1446,259341,838164,4,1,0.91
635619555,0,0,1,0,20,0,24,709,1275,405,5,0,0.72
635800590,0,0,0,0,8,0,12,280,1107,6840,5,1,0.78
635915700,0,0,0,0,20,0,2,335,978,418,4.691729323,0,0.93
636236460,0,0,0,0,5,1,3,258,1068,405,4.868421053,0,0.99
637047855,0,0,0,0,20,0,14,302,1005,405,5,0,0.93
637240140,0,0,0,0,20,0,1,269,978,405,5,0,0.93
637314795,0,0,0,0,1,0,2,258,1014,405,4.804511278,0,0.88
637367535,0,0,0,0,7,0,1,258,975,405,3.939849624,0,0.92
637490565,0,0,0,0,8,0,3,258,987,405,5,0,0.96
637509600,0,0,0,0,6,0,3,907,1113,613,4,0,0.78
637652610,0,0,0,0,1,0,4,247,1023,405,5,0,0.9
637736040,0,0,0,0,0,0,6,621,1059,405,5,0,0.96
638205210,0,0,0,0,4,1,1,258,978,405,4.793233083,0,0.96
639062145,0,0,0,0,15,1,1,258,999,405,4.669172932,0,0.94
639206640,0,0,0,0,8,1,5,247,990,405,5,0,0.98
639450900,0,0,0,0,3,0,4,258,1005,405,4,0,0.95
639566550,0,0,0,1,5,0,4,390,1038,990,4,0,0.82
639581445,0,0,0,0,0,0,1,258,972,405,4.969924812,0,0.86
639724815,0,0,0,0,8,0,1,258,978,405,4.92481203,0,0.95
640006200,0,0,0,0,20,0,1,280,984,405,5,0,0.94
640334925,0,0,0,0,6,0,1,390,1155,405,4,0,0.93
640358685,0,0,0,1,0,0,4,11148,1023,522,4,4,0.74
640831230,0,0,0,0,9,0,4,247,1059,574,5,0,0.94
641122695,0,0,0,0,20,0,1,247,1005,405,4.296992481,0,0.93
641149335,0,0,0,0,20,0,8,379,1368,405,5,0,0.88
641295855,0,0,0,0,1,1,1,258,972,405,4.984962406,0,0.89
641416860,0,0,0,0,5,0,3,291,987,405,4.781954887,0,0.96
641563020,0,0,0,0,0,1,10,412,978,405,4,0,0.9
641564775,0,0,0,0,8,0,20,324,1071,2719,5,1,0.85
641580120,0,0,0,0,8,0,1,291,1122,587,4,0,0.93
641638080,0,0,0,0,2,0,1,258,978,405,5,0,0.91
641701890,0,0,0,0,0,0,1,258,1020,405,4.781954887,0,0.87
641745135,0,0,0,0,6,0,7,918,1260,1159,4,0,0.72
642152970,0,0,0,1,0,0,2,11225,1011,509,4,4,0.71
642215385,0,0,0,0,16,0,30,1358,981,405,4,2,0.8
642222495,0,0,0,0,14,0,1,258,1065,665,5,0,0.96
642507660,0,0,0,1,6,0,15,599,1116,431,4,0,0.77
642619755,0,0,0,0,1,0,4,401,1056,600,5,0,0.88
642686940,0,0,0,0,8,1,2,258,1002,405,4.936090226,0,0.98
642787830,0,0,0,0,3,0,1,247,978,405,5,0,0.94
642961530,0,0,0,0,20,1,2,247,1122,405,3.443609023,0,0.9
643031100,0,0,0,0,9,0,7,390,1071,522,4,0,0.97
643230630,0,0,0,0,4,0,7,643,990,405,4,0,0.95
643443615,0,0,0,0,8,0,1,258,1176,418,5,0,0.95
643665555,0,0,0,0,1,0,27,621,1137,3278,4,1,0.78
643703895,0,0,0,0,1,0,3,324,1026,834,5,0,0.83
643736115,0,0,0,0,20,1,1,280,972,405,4.763157895,0,0.88
643737600,0,0,0,1,20,0,1,247,3207,405,4,0,0.77
643941540,0,0,0,0,8,0,1,335,1107,1029,4,0,0.93
644020155,0,0,0,0,8,0,2,335,1125,405,4.379699248,0,0.95
644054490,0,0,0,0,8,0,1,379,1089,405,4.597744361,0,0.96
644085495,0,0,0,0,8,0,6,500,4128,1887,4,0,0.75
644123070,0,0,0,0,20,0,1,280,984,405,5,0,0.94
644171895,0,0,0,0,6,0,1,258,990,405,5,0,0.95
644189310,0,0,0,0,8,0,1,280,990,405,5,0,0.96
644200875,0,0,0,0,20,0,2,247,993,405,4.402255639,0,0.92
644368905,0,0,0,0,8,0,15,555,1212,405,5,0,0.92
644717250,0,0,0,0,6,0,1,291,978,405,4.721804511,0,0.94
644822775,0,0,0,0,8,0,10,940,11853,4370,4,0,0.73
644850720,0,0,0,0,6,0,3,731,2547,1510,4,0,0.79
644964975,0,0,0,0,3,0,1,247,972,405,3,0,0.91
645571080,0,0,0,0,1,0,23,291,990,405,5,0,0.86
645719895,0,0,0,0,20,0,1,247,990,405,3.921052632,0,0.92
645880230,0,0,0,0,20,0,1,247,981,405,4.883458647,0,0.94
646119090,0,0,0,0,0,0,20,1985,4389,14198,4,1,0.78
646220880,0,0,0,1,20,0,30,2469,2979,88077,4,1,0.75
646250490,0,0,0,1,0,0,1,11159,1014,626,4,4,0.71
646352100,0,0,0,0,20,0,2,401,1308,860,4,0,0.87
646393095,0,0,0,1,2,0,3,566,1194,548,4,0,0.77
646480980,0,0,0,0,14,0,1,269,1074,405,5,0,0.99
646747110,0,0,0,0,3,1,2,258,975,405,4.785714286,0,0.95
647009370,0,0,0,0,20,0,2,247,1086,405,3.601503759,0,0.93
647066430,0,0,0,0,15,0,1,302,975,405,4.766917293,0,0.95
647155845,0,0,0,0,0,0,2,11126,1005,483,4,4,0.72
647167905,0,0,0,0,20,0,1,346,1017,405,5,0,0.95
647442360,0,0,0,0,0,0,1,258,1008,405,4.932330827,0,0.87
647629245,0,0,0,0,6,0,2,247,987,405,4.857142857,0,0.95
647936685,0,0,0,0,10,0,30,1435,2454,44553,4,1,0.88
647952435,0,0,0,0,8,0,3,247,1002,405,4.902255639,0,0.96
648331380,0,0,0,0,9,0,1,357,981,405,4.07518797,0,0.96
648490320,0,0,0,0,0,0,1,379,1203,405,4.315789474,0,0.85
648531225,1,0,0,0,6,0,19,962,7299,114662,4,1,0.85
648624240,0,0,0,1,8,0,30,1226,12000,197563,4,1,0.96
648715140,0,0,0,0,5,0,25,291,2430,3642,4,1,0.82
648717075,0,0,0,0,3,0,1,291,1020,899,5,0,0.89
649197720,0,0,0,0,8,1,1,258,978,405,4.932330827,0,0.96
649338435,0,0,0,0,20,0,1,247,1005,405,3.808270677,0,0.93
649573425,0,0,0,0,4,0,1,269,1002,704,5,0,0.94
649628325,0,0,0,0,0,1,4,258,972,405,4.902255639,0,0.9
650154150,0,0,0,0,1,0,1,258,975,405,4,0,0.82
650234250,0,0,0,0,0,0,19,379,1380,4760,5,1,0.89
650293065,0,0,0,0,3,0,9,269,1008,1107,5,0,0.91
650548620,0,0,0,0,7,0,1,313,1164,899,4,0,0.94
650564055,0,0,0,0,6,0,2,258,1389,405,4,0,0.87
650744055,0,0,0,0,20,0,1,247,981,405,4.804511278,0,0.94
650868255,0,0,0,0,13,0,1,258,972,405,4.92481203,0,0.96
651138660,0,0,0,0,8,1,1,269,972,405,4.319548872,0,0.94
651239010,0,0,0,0,7,0,2,280,975,405,4.605263158,0,0.94
651275820,0,0,0,0,8,0,1,511,984,704,4,0,0.96
651486420,0,0,0,0,2,0,1,258,1002,405,4.770676692,0,0.92
651542130,0,0,0,0,20,0,1,258,972,405,4.541353383,0,0.92
651667410,0,0,0,0,8,0,5,335,990,405,4.759398496,0,0.97
651777390,0,0,0,0,15,0,5,401,1026,626,5,0,0.94
651782970,0,0,0,0,9,0,1,555,1005,652,4,0,0.97
651783015,0,0,0,0,8,0,3,247,993,405,4.883458647,0,0.96
652007025,0,0,0,0,20,0,1,258,981,405,4.563909774,0,0.94
652015800,0,0,0,0,0,0,1,258,996,405,4.733082707,0,0.87
652039605,0,0,0,0,20,0,3,368,1056,860,5,0,0.92
652151430,0,0,0,0,3,0,2,291,1002,405,5,0,0.96
652195305,0,0,0,0,8,1,2,280,972,405,4.710526316,0,0.96
652380480,0,0,0,0,20,0,4,313,1164,613,4,0,0.92
652434975,0,0,0,0,9,0,1,258,990,405,5,0,0.96
652474980,0,0,0,0,20,0,1,258,993,496,4,0,0.92
652619070,0,0,0,0,5,0,1,258,981,405,3.593984962,0,0.91
653012370,0,0,0,0,0,0,22,731,1212,3772,4,1,0.79
653233365,0,0,0,0,20,0,1,247,972,405,4.665413534,0,0.92
653482485,0,0,0,0,3,0,13,830,1521,3187,5,1,0.79
653588730,0,0,0,0,20,0,2,247,1005,405,3.902255639,0,0.93
653774715,0,0,0,0,4,0,4,346,1071,535,5,0,0.97
653809635,0,0,0,0,20,0,8,357,1413,405,5,0,0.88
653857290,0,0,0,0,0,0,13,566,1149,405,5,0,0.97
653860305,0,0,0,0,2,0,3,434,975,405,5,0,0.93
654064335,0,0,0,0,5,0,1,269,1050,561,5,0,0.95
654124050,0,0,0,0,16,0,3,247,999,405,5,0,0.96
654221295,0,0,0,0,0,0,17,247,1056,405,5,0,0.93
654301845,1,0,1,0,6,0,26,654,6876,58359,4,1,0.94
654365340,0,0,0,0,8,1,1,379,975,405,4.646616541,0,0.96
654458625,0,0,0,0,8,0,1,269,981,405,4.834586466,0,0.95
654495075,0,0,0,0,8,0,18,489,981,743,4,0,0.89
654966720,0,0,0,0,8,0,4,390,1011,405,4.808270677,0,0.97
654970725,0,0,0,0,3,0,1,291,1023,405,5,0,0.95
654979140,0,0,0,0,20,0,1,247,981,405,4.718045113,0,0.94
655024500,0,0,0,0,20,0,4,258,972,405,4.838345865,0,0.92
655146045,0,0,0,0,9,0,15,346,1461,2641,4,1,0.82
655268085,0,0,0,0,20,0,1,247,1023,405,4.27443609,0,0.92
655535160,0,0,0,0,8,0,4,302,1266,405,5,0,0.88
655718760,0,0,0,0,6,0,6,280,972,405,4.368421053,0,0.93
655922970,0,0,0,0,8,0,1,247,984,405,5,0,0.95
656003790,0,0,0,0,6,0,1,258,990,405,4.894736842,0,0.95
656064270,0,0,0,0,8,0,1,269,1032,405,4,0,0.92
656435565,0,0,0,0,4,0,23,2194,1839,8725,4,1,0.78
656524755,0,0,0,0,3,0,1,379,1023,405,4,0,0.94
656856855,0,0,0,0,9,0,1,357,978,405,5,0,0.95
656861535,0,0,0,0,8,0,28,434,1722,405,4,0,0.88
656906040,0,0,0,0,5,0,7,302,1014,405,5,0,0.96
657264555,0,0,1,0,6,0,25,511,1389,13938,4,1,0.85
657618570,0,0,0,0,19,0,1,258,987,405,5,0,0.94
657675720,0,0,0,0,14,0,1,258,1011,405,4.69924812,0,1
657737325,0,0,0,0,8,0,6,258,1014,405,5,0,0.96
657766980,0,0,0,0,7,0,30,709,1692,15290,4,1,0.86
657854820,0,0,0,0,6,0,3,269,975,405,4.718045113,0,0.95
657948150,0,0,0,0,8,0,5,731,1122,1458,4,0,0.71
658186515,0,0,0,0,8,1,2,269,975,405,4.266917293,0,0.94
658387440,0,1,0,0,7,0,29,1094,4461,1107,4,0,0.82
658588095,0,0,0,0,3,0,16,346,1899,7945,5,1,0.95
658625760,0,0,0,0,1,0,20,533,2883,5007,4,1,0.82
658637685,0,0,0,0,20,0,1,247,972,405,3.72556391,0,0.9
658667475,0,0,0,0,0,0,1,456,1050,496,5,0,0.89
658737765,0,0,0,0,7,0,7,412,993,470,5,0,0.98
658794060,0,0,0,1,7,0,30,10521,1191,1159,4,4,0.91
658903275,0,0,0,1,16,0,20,2546,3759,17279,4,1,0.73
658955520,0,0,0,0,20,0,1,247,1182,405,4.063909774,0,0.92
659182050,0,0,0,0,6,1,1,269,993,405,4.87593985,0,0.98
659326590,0,0,0,0,3,0,29,1578,1041,405,4,2,0.78
660076335,0,0,0,0,8,0,19,434,1290,405,4,0,0.81
660226770,0,0,0,0,20,0,2,247,978,405,4.481203008,0,0.9
660274515,0,0,0,0,6,0,3,467,1311,782,5,0,0.91
660285945,0,0,0,0,20,0,1,247,984,405,4.406015038,0,0.92
660537000,0,0,0,0,20,1,3,280,975,405,4.526315789,0,0.88
660675960,0,0,0,0,8,0,20,313,4650,405,5,0,0.87
660989700,0,0,0,0,3,0,6,247,987,405,5,0,0.98
661231755,0,0,0,0,20,1,4,247,990,405,4.42481203,0,0.89
661316490,0,0,0,0,20,0,3,247,975,405,4.443609023,0,0.9
661367025,0,0,0,0,16,0,1,269,978,405,4.759398496,0,0.94
661536720,0,0,0,0,7,0,19,1193,1020,405,4,2,0.77
661822560,0,0,0,0,20,0,13,313,999,405,4,0,0.93
661857615,0,0,0,0,8,0,1,599,1077,405,5,0,0.96
662224050,0,0,0,0,20,1,2,258,981,405,5,0,0.9
662312835,0,0,0,0,3,0,6,368,1014,977,5,0,0.94
662497830,0,0,0,0,6,0,1,456,1155,548,4,0,0.96
662538420,0,0,0,0,6,1,5,280,978,405,5,0,0.97
662656770,0,0,0,0,8,0,9,423,1068,405,4,0,0.92
662720715,0,0,0,0,0,0,2,610,987,574,5,0,0.86
663390225,0,0,0,0,8,0,3,335,993,405,5,0,0.97
663399270,0,0,0,0,9,0,8,632,1308,405,5,0,0.91
663607980,0,0,0,0,7,0,1,445,1248,405,4,0,0.9
663981390,0,0,0,0,8,0,1,346,3840,1003,4,0,0.92
664087320,0,0,0,0,6,0,1,335,1005,405,4.778195489,0,0.96
664197120,0,0,0,0,6,0,2,489,1023,405,4.496240602,0,0.93
664297830,0,0,0,0,20,0,1,258,972,405,4.563909774,0,0.92
664418520,0,0,0,0,8,0,9,500,1131,535,4,0,0.94
664532415,0,0,0,0,8,0,2,258,975,405,4.285714286,0,0.94
664698780,0,0,0,0,8,1,1,247,975,405,5,0,0.96
664960725,0,0,0,0,15,0,19,423,1704,12547,4,1,0.92
664982325,0,0,0,0,1,0,13,687,1719,405,5,0,0.85
665099730,0,0,0,0,1,0,1,302,1029,405,4.87593985,0,0.88
665180280,0,0,0,0,8,0,3,599,1011,457,5,0,0.95
665517915,0,0,0,0,9,0,1,357,993,405,4.72556391,0,0.97
665622270,0,0,0,0,1,0,1,247,993,405,4.533834586,0,0.88
665720640,0,0,0,0,10,0,2,797,1791,405,4.447368421,0,0.8
665861580,0,0,0,0,6,0,8,775,1125,405,5,0,0.9
665867160,0,0,0,0,3,0,1,269,1008,444,5,0,0.94
666092025,0,0,0,0,6,0,4,423,1065,405,4,0,0.93
666154260,0,0,0,0,20,1,3,258,972,405,5,0,0.88
666176265,0,0,0,0,1,0,2,313,1098,418,5,0,0.91
666583830,0,0,0,0,6,0,1,269,1002,405,4.853383459,0,0.95
666616770,0,0,0,0,8,1,8,368,1047,405,5,0,0.95
666779490,0,0,0,0,8,0,2,258,1110,405,5,0,0.95
666925425,0,0,0,0,0,0,1,258,987,405,4,0,0.82
666925515,0,0,0,0,8,0,1,258,984,405,5,0,0.95
667078425,0,0,0,0,7,0,5,665,1047,899,4,0,0.94
667111140,0,0,0,0,3,0,10,390,1137,405,4,0,0.96
667180170,0,0,0,0,0,0,9,566,1038,405,5,0,0.95
667244385,0,0,0,0,8,0,1,280,1005,405,4.87593985,0,0.96
667324980,0,0,0,0,8,0,1,280,984,405,4.642857143,0,0.95
667416510,0,0,0,0,8,0,1,269,1404,457,4,0,0.91
667474605,0,0,0,0,20,0,3,401,1101,626,5,0,0.92
667509750,0,0,0,0,17,0,1,280,1017,405,4.796992481,0,0.94
667672785,0,0,0,0,20,1,1,247,1050,405,4.233082707,0,0.9
667711080,0,0,0,0,6,0,3,302,1047,405,4.815789474,0,0.95
667730835,0,0,0,0,0,0,1,280,975,405,4.898496241,0,0.86
667872540,0,0,0,0,20,0,2,247,1254,405,4.105263158,0,0.89
668189745,0,0,0,0,7,0,1,247,972,405,5,0,0.94
668345715,0,0,0,0,20,0,1,247,972,405,3.72556391,0,0.9
668367180,0,0,0,0,9,0,1,324,993,418,4.887218045,0,0.97
668812950,0,0,0,0,1,0,6,302,1086,561,5,0,0.92
668868165,0,0,0,0,19,0,2,313,1017,405,5,0,0.95
669333735,0,0,0,0,0,0,1,280,1014,405,4.766917293,0,0.87
669402630,0,0,0,0,2,0,1,445,999,405,4,0,0.91
669420765,0,0,0,0,8,0,1,269,1065,405,4.902255639,0,0.94
669429495,0,0,0,0,8,1,4,258,978,405,5,0,0.96
669570570,0,0,0,0,0,0,3,489,1155,405,4,0,0.88
669645360,0,0,0,0,8,0,6,313,1017,405,5,0,0.96
669882420,0,0,0,0,0,1,2,280,999,405,5,0,0.9
669929895,0,0,0,0,6,0,1,456,1050,470,5,0,0.96
670061430,0,0,0,0,8,0,3,346,1074,405,5,0,0.96
670198230,0,0,0,0,3,0,3,269,975,405,5,0,0.95
670201785,0,0,0,0,8,0,1,247,999,405,5,0,0.96
670501575,0,0,0,0,20,0,1,247,975,405,4.593984962,0,0.92
670667940,0,0,0,0,6,0,1,313,987,535,5,0,0.95
670694040,0,0,0,0,0,0,2,291,972,405,4.812030075,0,0.86
670778280,0,0,0,0,8,1,1,258,1047,405,4.669172932,0,0.96
670985460,0,0,0,0,3,0,1,302,978,405,4.834586466,0,0.94
671073255,0,0,0,0,8,0,4,423,1650,574,5,0,0.91
671188140,0,0,0,0,8,1,1,280,996,405,4.571428571,0,0.98
671257530,0,0,0,0,15,0,2,280,1215,405,4,0,0.93
671300730,0,0,0,0,8,0,1,258,981,405,4.676691729,0,0.95
671421330,0,0,0,0,7,1,1,313,975,405,4.812030075,0,0.96
671443245,0,0,0,0,4,0,7,390,1038,405,5,0,0.98
671448150,0,0,0,0,1,0,6,390,1008,405,4.834586466,0,0.96
671476140,0,0,0,0,0,1,1,258,1029,405,4.845864662,0,0.9
671581845,0,0,0,0,4,0,23,676,2118,405,4,0,0.81
671586885,0,0,0,0,1,0,12,555,2466,834,5,0,0.79
671627295,0,0,0,0,8,0,1,280,978,574,5,0,0.92
671628150,0,0,0,0,8,0,1,302,984,405,4.84962406,0,0.95
671670720,0,0,0,0,5,0,1,544,1038,613,5,0,0.95
671712840,0,0,0,0,8,1,1,258,972,405,4.627819549,0,0.96
671854095,0,0,0,0,9,0,2,434,993,405,4.751879699,0,0.97
671880645,0,0,0,0,0,0,7,357,1332,405,5,0,0.92
671997960,0,0,0,0,8,0,1,324,1023,418,5,0,0.95
672042105,0,0,0,0,1,0,6,291,1116,496,5,0,0.95
672246360,0,0,0,0,8,0,1,478,1197,418,5,0,0.96
672281235,0,0,0,0,8,0,7,302,1005,1198,4,0,0.83
672429510,0,0,0,0,8,0,1,269,996,405,5,0,0.96
672507990,0,0,0,0,8,0,1,269,1065,405,5,0,0.94
672545520,0,0,0,0,9,0,8,269,1053,925,4,0,0.95
672703470,0,0,0,0,20,1,1,291,975,405,4.69924812,0,0.88
672753420,0,0,0,0,6,0,1,357,1044,665,5,0,0.94
672809490,1,0,0,0,5,0,27,830,6558,64469,4,1,0.94
672872535,0,0,0,0,20,0,30,2744,28812,206039,4,1,0.74
673029990,0,0,0,0,20,0,1,247,1128,405,2.890977444,0,0.93
673140510,0,0,0,0,9,0,1,258,984,405,4,0,0.95
673228890,0,0,0,0,0,0,2,247,999,405,5,0,0.87
673515765,0,0,0,0,8,0,2,324,1767,886,4,0,0.84
673632720,0,0,0,0,6,0,1,258,975,405,4.127819549,0,0.91
673792965,0,0,0,0,8,0,1,258,1011,405,4,0,0.96
673978500,0,0,0,0,6,0,4,500,1182,405,4,0,0.94
674155845,0,0,0,0,8,0,1,258,978,405,5,0,0.95
674160210,0,0,0,0,3,0,1,247,996,704,4,0,0.91
674197695,0,0,0,0,6,0,12,269,1350,405,5,0,0.91
674218980,0,0,0,0,6,0,7,544,1746,964,4,0,0.93
674249400,1,0,0,0,3,0,29,511,3486,5696,5,1,0.76
674296065,0,0,0,0,5,0,1,302,1050,405,5,0,0.95
674474355,0,0,0,0,4,1,1,269,981,405,4.84962406,0,0.98
674665065,0,0,0,0,8,0,1,291,1029,405,4.857142857,0,0.93
674724510,0,0,0,0,20,1,1,247,1323,405,2.913533835,0,0.86
674772210,0,0,0,0,6,0,30,1391,1902,14003,4,1,0.85
674822385,0,0,0,0,9,0,8,379,1305,912,4,0,0.9
674858655,0,0,0,0,7,0,1,258,990,405,4.770676692,0,0.96
675141750,0,0,0,0,14,0,2,302,975,405,4.789473684,0,0.97
675315810,0,0,0,0,6,1,7,280,981,405,4.488721805,0,0.94
675377910,0,0,0,0,8,0,2,313,15240,2277,4,0,0.81
675517095,0,0,0,0,6,0,8,533,1452,496,5,0,0.96
675612360,0,0,0,0,6,0,1,390,975,405,4.616541353,0,0.94
675738270,0,0,0,0,20,0,1,247,999,405,4.676691729,0,0.95
675755955,0,0,0,0,20,0,14,390,2451,405,5,0,0.81
676051425,0,0,0,0,0,0,20,368,1059,4097,4,1,0.8
676080090,0,0,0,0,8,0,3,280,1041,405,4.781954887,0,0.92
676224360,0,0,0,0,20,1,1,247,1101,405,2.312030075,0,0.9
676250415,0,0,0,0,14,0,1,335,1014,405,4.766917293,0,1
676441125,0,0,0,0,20,0,1,247,978,405,4.357142857,0,0.9
676771695,0,0,0,0,14,0,4,258,972,405,4.988721805,0,0.97
676807515,0,0,0,0,0,0,2,346,981,405,5,0,0.88
676965960,0,0,0,0,9,0,1,258,981,405,5,0,0.95
677268810,0,0,0,0,1,1,3,247,972,405,4.977443609,0,0.9
677324475,0,0,0,0,20,0,3,302,1479,782,5,0,0.88
677339010,0,0,0,0,7,0,11,357,1212,405,5,0,0.96
677422845,0,0,0,0,0,0,1,280,999,405,4.65037594,0,0.87
677445300,0,0,0,0,0,0,1,280,981,405,4.590225564,0,0.87
677469240,0,0,0,0,8,0,1,500,2559,418,4,0,0.82
677653965,0,0,0,0,20,0,1,247,981,405,4.706766917,0,0.94
677788785,0,0,0,0,6,0,29,731,1029,405,5,0,0.71
677840580,0,0,0,0,8,0,1,786,987,405,5,0,0.9
678011895,0,0,0,0,0,0,1,291,972,405,4.785714286,0,0.86
678037680,0,0,0,0,20,0,13,445,1086,1016,5,0,0.92
678064545,0,0,0,0,8,0,3,313,1014,496,4,0,0.97
678193245,0,0,0,0,6,0,6,357,1023,535,5,0,0.97
678204810,0,0,0,0,0,0,26,1754,3798,12183,4,1,0.83
678397275,0,0,0,0,17,0,1,511,1347,457,4,0,0.92
678710475,0,0,0,0,6,0,1,280,975,405,4.766917293,0,0.94
678840615,0,0,0,0,8,0,1,379,1032,405,5,0,0.94
679027005,0,0,0,0,3,0,3,269,972,457,5,0,0.89
679073625,0,0,0,0,3,0,4,269,990,405,5,0,0.98
679219380,0,0,0,0,20,0,1,247,975,405,4.601503759,0,0.92
679227750,0,0,0,0,3,0,17,720,4338,4552,5,1,0.75
679468590,0,0,0,0,17,0,1,258,1026,405,5,0,0.95
679543650,0,0,0,0,3,0,30,1578,18006,18124,5,1,0.81
